Epoch,AUC
1,0.5460275263154342
2,0.5869901776274173
3,0.6120299279075003
4,0.6255510371712139
5,0.6343138551661875
6,0.6406675712758494
7,0.6471844657513723
8,0.6525672629633026
9,0.657673829211955
10,0.6620855020032888
11,0.6670285274730635
12,0.6712012489385779
13,0.674882852088251
14,0.6788006918960977
15,0.681939603264464
16,0.6852399325458962
17,0.6886075287266482
18,0.6919449430043577
19,0.6947114559938978
20,0.6981839419349848
21,0.7006418464237614
22,0.7030176949411602
23,0.7054652457208159
24,0.7079037928014947
25,0.7105425987957794
26,0.7131986605208637
27,0.715579042825803
28,0.7175310757281582
29,0.7198362246330008
30,0.7215036709935894
