Epoch,AUC
1,0.5461259051943304
2,0.5871381360485588
3,0.6123264426672261
4,0.6259432090202052
5,0.6346792411014563
6,0.6410797834332523
7,0.6475419926884289
8,0.6529065896861996
9,0.6579982095554674
10,0.6625558693568733
11,0.6674646752408246
12,0.6715447306273653
13,0.6752663528059237
14,0.679114867688846
15,0.6823892887388587
16,0.6854653953177918
17,0.6889212383128182
18,0.6921434007192424
19,0.694887416802008
20,0.6983676130324054
21,0.7008989145894301
22,0.7032580381191238
23,0.7056943386176701
24,0.7081300138947024
25,0.7107313408109082
26,0.7132489984676701
27,0.7159151901989749
28,0.71779130637964
29,0.7201097349412786
30,0.7216754543332036
