Epoch,Accuracy
1,0.3568264196536448
2,0.3898509867096255
3,0.4571083366894885
4,0.49295207410390657
5,0.5219492549335482
6,0.540877970197342
7,0.5473217881594845
8,0.5509464357631897
9,0.5553765606121627
10,0.5606121627064036
11,0.5569875151026984
12,0.5561820378574305
13,0.5610149013290374
14,0.5622231171969392
15,0.5646395489327426
16,0.5614176399516714
17,0.5670559806685461
18,0.5682641965364479
19,0.5678614579138139
20,0.5718888441401531
21,0.5690696737817157
22,0.5730970600080548
23,0.5722915827627869
24,0.5739025372533226
25,0.5771244462343939
26,0.576318968989126
27,0.57672170761176
28,0.5783326621022956
29,0.5739025372533226
30,0.5751107531212243
