Epoch,AUC
1,0.7113553522460114
2,0.7558628759678585
3,0.7725894638722273
4,0.7876926757378253
5,0.7939092717312701
6,0.7940878214441569
7,0.802629846122829
8,0.8098284398796789
9,0.8140964547603464
10,0.8128923485226616
11,0.8195022044174174
12,0.8246702567554322
13,0.8272553477470276
14,0.8326360690848916
15,0.8334649620278298
16,0.8376225717283172
17,0.8393377557951005
18,0.8399682240589387
19,0.8398582023154366
20,0.8443204186923237
21,0.8457597680527605
22,0.8470305526057175
23,0.8481692318586358
24,0.849876589529544
25,0.8525685976558717
26,0.8555754862850858
27,0.8602040502950337
28,0.8639697614827273
29,0.8681789708511445
30,0.8710482896241687
