Epoch,AUC
1,0.49974089630093244
2,0.5222772740323441
3,0.5403431208258621
4,0.5569781920990964
5,0.571404423474579
6,0.584092268559707
7,0.596241862420229
8,0.6071283522396886
9,0.6168985424260335
10,0.6266478882135011
11,0.6353875188811811
12,0.6429510970783945
13,0.6494692333599495
14,0.6558695470729259
15,0.6618055113348285
16,0.6674942832317419
17,0.6727659235484305
18,0.6775575613693011
19,0.6825552044820534
20,0.6864352623770265
21,0.6904217402989274
22,0.6941346841016751
23,0.6981805117987394
24,0.7017281756623717
25,0.7051458897031385
26,0.7080872147836028
27,0.7110813451202745
28,0.7135292790560193
29,0.7159013244793744
30,0.7183546802325437
