Epoch,Accuracy
1,0.5183737294761532
2,0.5222830336200156
3,0.5340109460516028
4,0.544175136825645
5,0.5551211884284597
6,0.5590304925723222
7,0.5598123534010946
8,0.5590304925723222
9,0.565285379202502
10,0.562157935887412
11,0.5691946833463644
12,0.5770132916340891
13,0.5793588741204065
14,0.5731039874902267
15,0.5863956215793589
16,0.584831899921814
17,0.5770132916340891
18,0.5824863174354965
19,0.5903049257232212
20,0.5777951524628616
21,0.584831899921814
22,0.584831899921814
23,0.5910867865519938
24,0.5903049257232212
25,0.5981235340109461
26,0.5863956215793589
27,0.5942142298670836
28,0.596559812353401
29,0.5989053948397185
30,0.5989053948397185
