Epoch,Loss
1,1.5848958218256135
2,3.052960181674331
3,2.636795547625532
4,2.3320311129885414
5,1.256409228453886
6,1.2703620949883867
7,1.5770248149501989
8,2.199536394010399
9,2.0206187780337745
10,2.6005978579629296
11,1.921200066129149
12,1.7559570302433851
13,2.212561376585077
14,3.3298895956949854
15,1.7107261866447607
16,1.399545638378567
17,2.2823474361758573
18,1.7574041546835761
19,9.04715160113862
20,3.7949769765566788
21,3.8757259960841908
22,3.65208827277778
23,1.6712804922748115
24,1.7036546159293895
25,6.418060512295789
26,1.6625112356666105
27,6.256401015176169
28,2.532930555988607
29,2.6451118342153164
30,4.419143439393616
