Epoch,Accuracy
1,0.16109544905356424
2,0.21627064035441
3,0.270237615787354
4,0.3076923076923077
5,0.3411196133709223
6,0.36528393072895693
7,0.39347563431333066
8,0.4180426902939992
9,0.4293193717277487
10,0.44583165525573903
11,0.45590012082158676
12,0.4635521546516311
13,0.4724124043495771
14,0.4828836085380588
15,0.4877164720096657
16,0.490938380990737
17,0.49617398308497784
18,0.499798630688683
19,0.5026178010471204
20,0.5058397100281917
21,0.5074506645187273
22,0.5082561417639951
23,0.5126862666129682
24,0.5155054369714056
25,0.5163109142166734
26,0.5171163914619412
27,0.5207410390656464
28,0.5207410390656464
29,0.5199355618203786
30,0.5203383004430124
