Epoch,Accuracy
1,0.5105551211884285
2,0.5129007036747459
3,0.5230648944487881
4,0.5238467552775606
5,0.5230648944487881
6,0.5222830336200156
7,0.5168100078186083
8,0.5160281469898358
9,0.5136825645035183
10,0.5152462861610634
11,0.5129007036747459
12,0.5113369820172009
13,0.5105551211884285
14,0.5105551211884285
15,0.5113369820172009
16,0.5121188428459734
17,0.5129007036747459
18,0.5129007036747459
19,0.5129007036747459
20,0.5129007036747459
21,0.5129007036747459
22,0.5144644253322909
23,0.5144644253322909
24,0.5136825645035183
25,0.5144644253322909
26,0.5136825645035183
27,0.5144644253322909
28,0.5113369820172009
29,0.5121188428459734
30,0.509773260359656
