Epoch,AUC
1,0.7480433719638921
2,0.7676231301766945
3,0.7767767684140424
4,0.7843013980096671
5,0.7862444473210103
6,0.792378495479914
7,0.7978235373198981
8,0.8010286535606336
9,0.8008535703090465
10,0.8036179028188051
11,0.8061531087634092
12,0.8088487002911441
13,0.8104471882680293
14,0.8122425899044542
15,0.813982342217302
16,0.8158031997769405
17,0.8164734357075927
18,0.8192256016518482
19,0.8203798189916318
20,0.8196031233924634
21,0.8202036873278329
22,0.8231951191565058
23,0.8253074865837432
24,0.8263013386297977
25,0.8264627243293975
26,0.8265794533048483
27,0.8286965680862208
28,0.8297920991467496
29,0.8294982559870465
30,0.8327011963738142
