Epoch,Loss
1,0.9656470259061728
2,0.9225123030212915
3,0.9147748755607128
4,0.9023761606663815
5,0.9124422606497281
6,0.8993863482508835
7,0.8767015488470226
8,0.8701627280583505
9,0.8786621070914757
10,0.8830653953775939
11,0.8612993373546496
12,0.8680935363642772
13,0.8672967145366535
14,0.8629399908064305
15,0.8588310667459996
16,0.8615450790098069
17,0.8894466502858476
18,0.845874346169389
19,0.8427930953821416
20,0.8713230357867279
21,0.8642736058201614
22,0.8429732565958113
23,0.8260251796739562
24,0.8261793624432037
25,0.8541739071785611
26,0.8576688938908879
27,0.8393002437184433
28,0.835023340720325
29,0.8702297899478856
30,0.8130996348431
