Epoch,Accuracy
1,0.5553765606121627
2,0.6004832863471606
3,0.6073298429319371
4,0.6242448650825614
5,0.6250503423278292
6,0.6294804671768023
7,0.6322996375352397
8,0.6415626258558196
9,0.6391461941200162
10,0.6359242851389448
11,0.6419653644784535
12,0.6476037051953283
13,0.6451872734595248
14,0.644381796214257
15,0.6463954893274265
16,0.6435763189689891
17,0.643979057591623
18,0.6488119210632299
19,0.6484091824405961
20,0.6500201369311317
21,0.6512283527990335
22,0.6476037051953283
23,0.6516310914216673
24,0.6472009665726943
25,0.6492146596858639
26,0.6524365686669351
27,0.657269432138542
28,0.657269432138542
29,0.6612968183648812
30,0.6455900120821587
