Epoch,Loss
1,1.997768931171849
2,1.9499465507506557
3,1.9106715519102744
4,1.8765305369504268
5,1.8507679548659153
6,1.8255336410904237
7,1.804059225419237
8,1.7833138092170067
9,1.764778432085588
10,1.7484578410320306
11,1.7341872364870732
12,1.7194334487976493
13,1.7074495499238727
14,1.6957609700522882
15,1.6840285098797556
16,1.6736064591909001
17,1.6632166480134678
18,1.654056514168861
19,1.6445317674537747
20,1.635105992294923
21,1.6263456124717846
22,1.6176838312617627
23,1.609607068223911
24,1.6014762051010438
25,1.5937826473579453
26,1.585911835387403
27,1.579684876118559
28,1.573052425467099
29,1.567075766674031
30,1.5611123153388475
