Epoch,Accuracy
1,0.2049939589206605
2,0.24244865082561418
3,0.2726540475231575
4,0.2992347966169956
5,0.31534434152235197
6,0.33387031816351187
7,0.346757954087797
8,0.3608538058799839
9,0.37374144180426905
10,0.3769633507853403
11,0.38461538461538464
12,0.39387837293596456
13,0.4019331453886428
14,0.4091824405960532
15,0.41240434957712446
16,0.41361256544502617
17,0.41643173580346354
18,0.4184454289166331
19,0.4216673378977044
20,0.42529198550140956
21,0.42730567861457913
22,0.4309303262182843
23,0.4321385420861861
24,0.43616592831252515
25,0.4385823600483286
26,0.4418042690293999
27,0.44381796214256947
28,0.44462343938783727
29,0.44744260974627464
30,0.4494563028594442
