Epoch,AUC
1,0.8209263333238899
2,0.8524348169466368
3,0.8667376756683434
4,0.8745173398074795
5,0.8782702551231041
6,0.8801935054025718
7,0.88263935537671
8,0.887688678788253
9,0.8889845428036838
10,0.8908908422457996
11,0.8926486526794739
12,0.8938847058924138
13,0.8931904755600379
14,0.8945284681199597
15,0.8958333912742964
16,0.8964178056890348
17,0.8976175956966725
18,0.8973934394207038
19,0.8978345893454193
20,0.8987692165307118
21,0.8997203127063986
22,0.8996870757485629
23,0.9007796017681694
24,0.9011216759205583
25,0.9029478773060325
26,0.9027586538608232
27,0.9043753022262412
28,0.9049618852789625
29,0.9066339823013814
30,0.9051206490422763
