Epoch,Loss
1,2.036031061826192
2,1.981395454306877
3,1.939764735058244
4,1.9064510066423788
5,1.875968724117133
6,1.849598651493071
7,1.8258984195000214
8,1.8036534529369874
9,1.7827254533287598
10,1.7658085937803425
11,1.7487531566735097
12,1.733521282888928
13,1.7191492897629785
14,1.705060879069377
15,1.6920306080058847
16,1.6800016942544662
17,1.6681843541871624
18,1.6564685214300383
19,1.6458035973930283
20,1.636080804871687
21,1.6272131464820305
22,1.6181067660408925
23,1.609158669562768
24,1.6012264389306174
25,1.5924123911621395
26,1.5849327492800347
27,1.5768285225919307
28,1.570052482310774
29,1.5624736956996972
30,1.5554112734162802
