Epoch,Loss
1,1.4084583621710671
2,1.2725621834667373
3,1.3168729983219158
4,1.2999527233529369
5,1.3566342845253054
6,1.2916058710252283
7,1.2950427756163558
8,1.2889692427120139
9,1.2903667422873428
10,1.2500551472351622
11,1.2559858752602875
12,1.3230857665722187
13,1.3555577852483052
14,1.3457826459739077
15,1.3232904260455243
16,1.3242473327916715
17,1.313639383113437
18,1.3134255881660943
19,1.3392219109444958
20,1.3088060808047335
21,1.3166004419806885
22,1.3150658368392187
23,1.3448244878422864
24,1.3660201151861666
25,1.2957598722321921
26,1.3263701412930298
27,1.3108451827322338
28,1.3332027150074224
29,1.3677619359352107
30,1.339125461219253
