Epoch,AUC
1,0.5457303512912005
2,0.5868275242355229
3,0.611496999858683
4,0.6245150073549827
5,0.6339346539116171
6,0.6408841264307137
7,0.6471534828579546
8,0.652593677692908
9,0.6579652193582111
10,0.6622118898248956
11,0.667093855408547
12,0.6709550886376612
13,0.6746503766122796
14,0.6784762303360287
15,0.6820273886953274
16,0.6855880295369721
17,0.6890737498108701
18,0.6916916512951088
19,0.6944654448637728
20,0.6974421753567641
21,0.7000943363892467
22,0.7026796399356435
23,0.7055120219440829
24,0.7080410999861098
25,0.7108557706338847
26,0.7125606842499568
27,0.7151584172986201
28,0.7177875020086697
29,0.7197591731515554
30,0.7213411777674161
