Epoch,AUC
1,0.6126244090319893
2,0.6427563495554159
3,0.6478191556976258
4,0.6471781500143199
5,0.6553070290310754
6,0.667288355595523
7,0.6629687389791885
8,0.6633735503060076
9,0.6686219124742502
10,0.6784367470166348
11,0.6783089640225433
12,0.6736532358003906
13,0.6783376572535053
14,0.6774526541808379
15,0.6807067396285442
16,0.685116065439221
17,0.6871344269681422
18,0.6907618167599783
19,0.6954071060285254
20,0.694791849627735
21,0.6958230790026636
22,0.6972822073885703
23,0.6966511761846812
24,0.695688540166236
25,0.6938004116884021
26,0.6962089615513755
27,0.6946608026939289
28,0.7022441217388641
29,0.702057647134709
30,0.7022163031596463
