Epoch,AUC
1,0.7152230125869112
2,0.7535819291970225
3,0.7737306622352944
4,0.7885938176190107
5,0.8006292382434419
6,0.8075879261298846
7,0.8136677240893866
8,0.8219293485719117
9,0.8241303977207267
10,0.8298322621965688
11,0.8289443367302878
12,0.831405015855841
13,0.8325967648363795
14,0.8311804311418014
15,0.8312914926029793
16,0.8324331713224761
17,0.8378948351799218
18,0.8401591200749314
19,0.8449566356244014
20,0.8468116600395964
21,0.8466257624922202
22,0.849512076468996
23,0.8489218477967857
24,0.8505791346107185
25,0.8505834617142449
26,0.8502934906969408
27,0.8524087484255256
28,0.8558159004971814
29,0.854833421732466
30,0.8570872084641313
