Epoch,Loss
1,2.0119857139262116
2,2.3521022514641823
3,1.8441798721408826
4,1.9682073314922504
5,1.6919999393147356
6,1.873431976701106
7,1.830045144524399
8,1.671145900344131
9,1.8028783609768764
10,1.902839042322071
