Epoch,AUC
1,0.6039493601988546
2,0.6592898585275673
3,0.6796047355616176
4,0.688934429076983
5,0.6989737888556129
6,0.7029845268076778
7,0.7077708789694589
8,0.7141464679877055
9,0.7174096229873748
10,0.7189342707334716
11,0.7225786822832252
12,0.7230588130435662
13,0.7279665346430993
14,0.7288580968430808
15,0.7315537826052624
16,0.7319334837926648
17,0.7327109513760451
18,0.7341651890740173
19,0.7369281271760532
20,0.7389188304666188
21,0.7398096702884789
22,0.7414557365007032
23,0.7421860551729056
24,0.7431052490625214
25,0.7440100152693738
26,0.7433413448645787
27,0.7439213485431502
28,0.7433264294647299
29,0.743611414956241
30,0.7439199896894039
