Epoch,Loss
1,139.16416656970978
2,135.2434400320053
3,138.96602606773376
4,142.71446359157562
5,145.18585693836212
6,144.7666425704956
7,142.16168642044067
8,139.20810770988464
9,136.49704539775848
10,133.98301494121552
11,131.68951153755188
12,130.24575090408325
13,128.61858439445496
14,127.48386609554291
15,126.78007292747498
16,126.09938728809357
17,124.91178131103516
18,124.2103945016861
19,123.26459383964539
20,122.07349729537964
