Epoch,Loss
1,2.0173472301450124
2,1.9692220573121868
3,1.9331589776375964
4,1.9018368994666355
5,1.8732899690509754
6,1.8499746561722559
7,1.8275922128763402
8,1.8075958928224591
9,1.7909520976830526
10,1.7757831192573519
11,1.7605823942407983
12,1.7468264180712292
13,1.7348096517608187
14,1.7222676387103968
15,1.7105655573665544
16,1.6999053474976273
17,1.690211929575935
18,1.6804169813471843
19,1.6707135195027327
20,1.6608813995802254
21,1.6522977231636768
22,1.6439504018964857
23,1.63568381642892
24,1.6273481504023195
25,1.6192431298177952
26,1.610962968798256
27,1.60289161065102
28,1.594999874641566
29,1.586201695919613
30,1.577787735411298
