Epoch,Accuracy
1,0.21465968586387435
2,0.2513089005235602
3,0.27507047925896094
4,0.29601288763592426
5,0.31453886427708416
6,0.32581554571083365
7,0.33306484091824407
8,0.342327829238824
9,0.3499798630688683
10,0.35440998791784134
11,0.3584373741441804
12,0.3596455900120822
13,0.36407571486105517
14,0.36649214659685864
15,0.3701167942005638
16,0.3717277486910995
17,0.37374144180426905
18,0.37535239629480466
19,0.37776882803060813
20,0.3789770438985099
21,0.38219895287958117
22,0.38501812323801854
23,0.38662907772855415
24,0.3886427708417237
25,0.3906564639548933
26,0.39307289569069676
27,0.39629480467176803
28,0.39710028191703584
29,0.4003221908981071
30,0.4023358840112767
