Epoch,Accuracy
1,0.49960906958561374
2,0.5222830336200156
3,0.5199374511336982
4,0.544175136825645
5,0.5418295543393276
6,0.54573885848319
7,0.5379202501954652
8,0.5488663017982799
9,0.5347928068803753
10,0.5410476935105551
11,0.5433932759968726
12,0.5332290852228303
13,0.5387021110242377
14,0.5230648944487881
15,0.5285379202501954
16,0.527756059421423
17,0.5285379202501954
18,0.5324472243940579
19,0.5324472243940579
20,0.5308835027365129
21,0.5387021110242377
22,0.54573885848319
23,0.5355746677091477
24,0.5316653635652854
25,0.5449569976544175
26,0.5347928068803753
27,0.5324472243940579
28,0.5293197810789679
29,0.5293197810789679
30,0.5215011727912432
