Epoch,AUC
1,0.5097526219963764
2,0.5400268636526322
3,0.5638312260798812
4,0.5836383814480943
5,0.6000766660712902
6,0.6155294148498756
7,0.628583824666378
8,0.6394677843075485
9,0.6492091480528263
10,0.6575832526580466
11,0.6664262634285236
12,0.6739198560343704
13,0.6807552130310778
14,0.6865459595901796
15,0.6919479912889411
16,0.6973626391552714
17,0.7024598903389732
18,0.7074405218090025
19,0.7122176252156023
20,0.7170978022850238
21,0.7215792654412574
22,0.7256361396826667
23,0.7294186655637883
24,0.7332968853449526
25,0.7375824684554882
26,0.7418382109898753
27,0.746146820602791
28,0.750229025814285
29,0.7548385345101845
30,0.7592226722304614
