Epoch,Accuracy
1,0.3415223519935562
2,0.3403141361256545
3,0.3411196133709223
4,0.3415223519935562
5,0.3459524768425292
6,0.35118807893677
7,0.3681031010873943
8,0.3813934756343133
9,0.4027386226339106
10,0.4176399516713653
11,0.43455497382198954
12,0.441401530406766
13,0.45388642770841725
14,0.4599275070479259
15,0.4675795408779702
16,0.47321788159484496
17,0.48086991542488927
18,0.48610551751913006
19,0.49295207410390657
20,0.500201369311317
21,0.5030205396697544
22,0.5074506645187273
23,0.5138944824808699
24,0.5199355618203786
25,0.5235602094240838
26,0.5251711639146194
27,0.527184857027789
28,0.5283930728956907
29,0.5308095046314941
30,0.5300040273862263
