Epoch,AUC
1,0.3711869239492664
2,0.4070704572109096
3,0.43224481024610084
4,0.450453279683937
5,0.4639483552259732
6,0.47313090197464247
7,0.4810740877971388
8,0.48768028327716273
9,0.4942152847136674
10,0.498634475928011
11,0.5035032550076648
12,0.5076166505771671
13,0.5114729182018243
14,0.5155248659189147
15,0.5173230747289129
16,0.5199598996149398
17,0.5213191171846571
18,0.5230823147715922
19,0.5243544032583543
20,0.5253412722805645
21,0.5264397929744621
22,0.5270964478588234
23,0.5274184925990982
24,0.5272973516513328
25,0.5276980208185909
26,0.5279907541259226
27,0.5281151756388444
28,0.5278462228905152
29,0.5277413153245984
30,0.5272898770744897
