Epoch,Loss
1,2.017634144272769
2,1.9789936943642323
3,1.738541361034802
4,1.8998282065700982
5,1.7505937169733412
6,1.906043174176348
7,2.0100368295823157
8,2.064636842220253
9,1.934978564055032
10,1.5356983317818094
11,2.458607466321983
12,1.5596891662587964
13,1.6892242042509442
14,1.6906696165255777
15,1.6174769307413168
16,1.9462123966897438
17,2.0955675490742274
18,2.6585190526994005
19,1.663902610097666
20,2.119435426683702
21,1.9767781569912994
22,1.7470399529976803
23,2.1555100771787115
24,2.248170737855783
25,2.0771471118908362
26,2.5417886104986676
27,2.121729152767895
28,2.5540947782941035
29,2.6186210297280557
30,2.57697589095446
