Epoch,Accuracy
1,0.49257232212666147
2,0.47771696637998434
3,0.5105551211884285
4,0.5129007036747459
5,0.544175136825645
6,0.5230648944487881
7,0.5238467552775606
8,0.5371383893666928
9,0.5355746677091477
10,0.5238467552775606
