Epoch,Accuracy
1,0.5011727912431587
2,0.5136825645035183
3,0.5121188428459734
4,0.5230648944487881
5,0.5238467552775606
6,0.5308835027365129
7,0.5347928068803753
8,0.5340109460516028
9,0.5347928068803753
10,0.5418295543393276
11,0.5332290852228303
12,0.544175136825645
13,0.5418295543393276
14,0.544175136825645
15,0.5426114151681001
16,0.5480844409695075
17,0.5363565285379203
18,0.547302580140735
19,0.54573885848319
20,0.5496481626270524
21,0.5512118842845973
22,0.5496481626270524
23,0.5449569976544175
24,0.5488663017982799
25,0.5465207193119624
26,0.5543393275996873
27,0.5629397967161845
28,0.5590304925723222
29,0.5598123534010946
30,0.565285379202502
