Epoch,Loss
1,141.89181208610535
2,135.49430978298187
3,137.1008837223053
4,139.42722713947296
5,140.38146257400513
6,140.1488618850708
7,138.49389910697937
8,136.6689555644989
9,133.6193369626999
10,131.62890231609344
11,129.86334824562073
12,128.8125473856926
13,127.34060329198837
14,126.31609010696411
15,125.00594735145569
16,124.22317373752594
17,123.08636915683746
18,122.69723302125931
19,122.06729191541672
20,121.11292892694473
21,120.60332131385803
22,120.17026662826538
23,119.4384194612503
24,119.05765295028687
25,118.52940011024475
26,118.54788601398468
27,118.15519630908966
28,117.42482489347458
29,117.25908535718918
30,117.31337916851044
