Epoch,AUC
1,0.6965369804720182
2,0.6835920593265211
3,0.7117494183894532
4,0.7112479223623938
5,0.725291098437883
6,0.7328371478621467
7,0.7385992143527806
8,0.7423369793551933
9,0.7466571562813579
10,0.7455803937093332
11,0.7479130854730732
12,0.7506965080522601
13,0.7488619195828199
14,0.7466850932219505
15,0.7488694846251374
16,0.7467170030427659
17,0.7465041370261736
18,0.7503527421955705
19,0.7537941768795594
20,0.7556333673478719
21,0.7575593946776533
22,0.7566818180690288
23,0.7597422471652666
24,0.7600499136547132
25,0.7622189094944313
26,0.7653079215282674
27,0.767888725559831
28,0.7711116201969671
29,0.7719423692245099
30,0.7722878636322325
