Epoch,Loss
1,1.2058249383908497
2,1.1574853137659784
3,1.1234915474600118
4,1.0994388729077564
5,1.0821013466467422
6,1.0686665325075317
7,1.0579408751138026
8,1.0493917102642223
9,1.044455025883929
10,1.0383571505639775
11,1.0347835622419128
12,1.0324495461324494
13,1.027916499653116
14,1.0256349667615496
15,1.0239284475675499
16,1.0233403887014263
17,1.0210476706417582
18,1.0179764751907063
19,1.0165869213809624
20,1.015255855153183
21,1.0129020319402544
22,1.0151431251075511
23,1.0159764715803146
24,1.01314815932461
25,1.0148416612183704
26,1.0154970903896186
27,1.0138044041334604
28,1.012060859596664
29,1.013165216505574
30,1.011685040148093
