Epoch,AUC
1,0.7330179566813546
2,0.750850648076995
3,0.7597964508585066
4,0.7686641291508115
5,0.7741690309982179
6,0.777482465772379
7,0.7805046197368739
8,0.7829714172045317
9,0.7843886517453874
10,0.7871431393117945
11,0.7913764565747703
12,0.792713383931654
13,0.7930032336822541
14,0.7929069973026031
15,0.794088761295928
16,0.7957992500846616
17,0.7971492714621615
18,0.798826897844212
19,0.7983936258644918
20,0.7991072350776287
21,0.8021014284089532
22,0.8025763880687812
23,0.8028593715029614
24,0.8036410953300436
25,0.8066637170054862
26,0.8063193481327393
27,0.8081266112412239
28,0.809400643700373
29,0.8081338495421652
30,0.8101340498118591
