Epoch,Loss
1,2.149689944002641
2,2.092947038872512
3,2.0459516165576246
4,2.006881978787389
5,1.9749264024795181
6,1.9443361575306781
7,1.9183023557805075
8,1.89395748733562
9,1.8736304393757557
10,1.8535771073231138
11,1.834781229183936
12,1.8184455395993138
13,1.803745678678137
14,1.7901668416075873
15,1.7761629941335764
16,1.7637012464789867
17,1.7517384786640402
18,1.7408920590358063
19,1.7301526863249472
20,1.7197181560126131
21,1.7091685517200097
22,1.698358719021478
23,1.6884537291920478
24,1.6795811644495373
25,1.6702731471843313
26,1.6621848634784375
27,1.6543289858921373
28,1.646912491134324
29,1.6402443167762895
30,1.633659187747834
