Epoch,AUC
1,0.6980217444540938
2,0.715380979554698
3,0.7215425833254789
4,0.7268733641384597
5,0.7293896404484805
6,0.7361344150229252
7,0.7352135888819312
8,0.7364474933743671
9,0.7395642995225448
10,0.7442743934131723
11,0.7457396590039437
12,0.7469270660984983
13,0.7482257031394075
14,0.7499570725869946
15,0.7516753090587968
16,0.7535048688632887
17,0.7551573951086694
18,0.7567856544406855
19,0.7579438871112396
20,0.7587096520180179
21,0.7604493575281592
22,0.7607261103930232
23,0.7608441021008941
24,0.7623961026636682
25,0.7628767449423213
26,0.7640963047760838
27,0.7655750927404028
28,0.7666019277145149
29,0.7670415319540645
30,0.7660462264169898
