Epoch,Accuracy
1,0.3419250906161901
2,0.3407168747482884
3,0.3419250906161901
4,0.34313330648409185
5,0.346757954087797
6,0.3532017720499396
7,0.36770036246476034
8,0.3809907370116794
9,0.39790575916230364
10,0.41482078131292793
11,0.4309303262182843
12,0.44583165525573903
13,0.4563028594442207
14,0.46637132501006845
15,0.4708014498590415
16,0.47362062021747886
17,0.4792589609343536
18,0.48610551751913006
19,0.49254933548127267
20,0.5006041079339508
21,0.50463149416029
22,0.5094643576318969
23,0.5138944824808699
24,0.5163109142166734
25,0.5219492549335482
26,0.5275875956504229
27,0.5291985501409585
28,0.5304067660088603
29,0.5300040273862263
30,0.5324204591220298
