Epoch,Loss
1,1.0781317562493986
2,1.0396617486478763
3,1.1302045759882566
4,1.1010379650520103
5,1.1441289632929965
6,1.0660528576029196
7,1.0943268989099946
8,1.09047675785187
9,1.1113358030009772
10,1.079707012128047
11,1.1585062881108836
12,1.086857287980692
13,1.0960701268757573
14,1.0969787921823497
15,1.0682740604346204
16,1.0644603270026647
17,1.0965471822270385
18,1.0475284179921631
19,1.0558368249084915
20,1.0795805363379203
21,1.0334370847415701
22,1.0729833360385672
23,1.0645720765775213
24,1.0512909733102693
25,1.0547589066440561
26,1.0459468113993928
27,1.0509916467998437
28,1.0402478661921175
29,1.0642800787820585
30,1.0229751927205788
