Epoch,Accuracy
1,0.5011727912431587
2,0.5003909304143862
3,0.509773260359656
4,0.5129007036747459
5,0.5129007036747459
6,0.5121188428459734
7,0.5160281469898358
8,0.5136825645035183
9,0.5175918686473807
10,0.5215011727912432
11,0.5207193119624707
12,0.5269741985926505
13,0.5191555903049258
14,0.5215011727912432
15,0.5199374511336982
16,0.5238467552775606
17,0.5269741985926505
18,0.5261923377638781
19,0.5285379202501954
20,0.5301016419077405
21,0.5238467552775606
22,0.5332290852228303
23,0.5332290852228303
24,0.5387021110242377
25,0.5355746677091477
26,0.5316653635652854
27,0.5402658326817826
28,0.5324472243940579
29,0.5418295543393276
30,0.5293197810789679
