Epoch,AUC
1,0.6551844458067945
2,0.6835142590916937
3,0.690517274822332
4,0.696260740126083
5,0.7016754638384548
6,0.7102037987011187
7,0.7099655992460799
8,0.712843245153748
9,0.7160877474106999
10,0.7220867002633413
11,0.7236425066081373
12,0.7232748145175222
13,0.726373830101435
14,0.7276075669004989
15,0.7290744434661421
16,0.7309629687517663
17,0.7323201085381502
18,0.7347654771405283
19,0.7369767778829012
20,0.7378926737541003
21,0.7411366565496411
22,0.7399828602248499
23,0.7401030371422317
24,0.7419747488325539
25,0.7426112423294441
26,0.7440496103027039
27,0.7452427536994295
28,0.7466821096604476
29,0.7457716604682387
30,0.7458281414259336
