Epoch,Loss
1,1.8300055247662868
2,1.8672933223215842
3,1.737405895226625
4,1.658286473609918
5,1.6263844616894179
6,1.5562560092140194
7,1.5585029234196743
8,1.5978167219791881
9,1.6205500374865829
10,1.5889629395892435
11,1.581395835632573
12,1.594907228043134
13,1.5905536124651536
14,1.5923337364600063
15,1.5780383712382169
16,1.6206932107719547
17,1.5960438089701037
18,1.5746417738380232
19,1.576024439946519
20,1.5323277050768038
21,1.572312726784367
22,1.556746344579788
23,1.5512628935058415
24,1.5675589161153478
25,1.5685171333955172
26,1.5968800409158006
27,1.576092378583302
28,1.5429231253930076
29,1.5761511550043745
30,1.598689739472723
