Epoch,AUC
1,0.830051779313479
2,0.8663737657560014
3,0.8742704942126016
4,0.8822818005260119
5,0.8830940014106516
6,0.8885906663544167
7,0.8910285322992733
8,0.8921989028210153
9,0.8934183051732519
10,0.8966042952214901
11,0.8972558310621438
12,0.8975133233118824
13,0.8968163976313428
14,0.898663738027341
15,0.8993827986132272
16,0.9010360647122826
17,0.9008979727517417
18,0.9022023692845734
19,0.9011228000547002
20,0.900593152202005
21,0.9017445346135617
22,0.9024747575615352
23,0.9017265537076629
24,0.9009619550492176
25,0.9032434784723347
26,0.9027519769585195
27,0.9039743690802352
28,0.9046808053879412
29,0.9038223419023863
30,0.9054790163872304
