Epoch,Accuracy
1,0.35642368103101085
2,0.3894482480869915
3,0.4567055980668546
4,0.4941602899718083
5,0.5215465163109142
6,0.540877970197342
7,0.5461135722915827
8,0.5505436971405557
9,0.5537656061216271
10,0.5598066854611358
11,0.5569875151026984
12,0.5549738219895288
13,0.5610149013290374
14,0.5622231171969392
15,0.563028594442207
16,0.5606121627064036
17,0.5658477648006444
18,0.5670559806685461
19,0.5682641965364479
20,0.5714861055175191
21,0.5678614579138139
22,0.5726943213854209
23,0.5702778896496175
24,0.5739025372533226
25,0.57672170761176
26,0.5759162303664922
27,0.5730970600080548
28,0.5791381393475634
29,0.5734997986306887
30,0.5734997986306887
