Epoch,Loss
1,1.0611879024028406
2,1.162706578775157
3,1.1313222250591692
4,1.136262853598576
5,1.1076660168366659
6,1.100428231998381
7,1.0958970649527608
8,1.1248102733360035
9,1.1048002171274085
10,1.1181965500605675
11,1.0492936816879135
12,1.1033950619067505
13,1.0755901108783517
14,1.0728753176026273
15,1.086773152599305
16,1.0736395522800621
17,1.1040426218668122
18,1.082525068656647
19,1.095809344578013
20,1.1431053045487571
21,1.087065784934911
22,1.0710626358255173
23,1.096062311397296
24,1.0807578243530758
25,1.0705676345362898
26,1.1241889742783404
27,1.0717769030764104
28,1.063861373908078
29,1.0340014355922695
30,1.0624548865072982
