Epoch,Accuracy
1,0.4988272087568413
2,0.5058639562157936
3,0.5129007036747459
4,0.5168100078186083
5,0.5261923377638781
6,0.5238467552775606
7,0.5293197810789679
8,0.5332290852228303
9,0.5332290852228303
10,0.5324472243940579
11,0.5308835027365129
12,0.5324472243940579
13,0.5340109460516028
14,0.5332290852228303
15,0.5363565285379203
16,0.5347928068803753
17,0.5394839718530101
18,0.5402658326817826
19,0.5379202501954652
20,0.5394839718530101
21,0.5418295543393276
22,0.5410476935105551
23,0.5379202501954652
24,0.5433932759968726
25,0.54573885848319
26,0.5426114151681001
27,0.544175136825645
28,0.5480844409695075
29,0.5449569976544175
30,0.5465207193119624
